customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-04334,Male,0,No,No,37,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.2,2082.63,No
C-04335,Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.36,502.98,Yes
C-04336,Female,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.8,3969.0,Yes
C-04337,Female,0,Yes,Yes,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),30.73,1422.24,No
C-04338,Male,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),82.95,1331.59,No
C-04339,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.31,384.55,No
C-04340,Male,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,55.82,674.29,No
C-04341,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.0,1416.39,No
C-04342,Female,1,Yes,No,37,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,20.0,748.74,No
C-04343,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.0,3298.4,Yes
C-04344,Male,0,Yes,No,5,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),51.45,252.06,No
C-04345,Male,0,No,No,34,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,18.88,637.55,No
C-04346,Female,0,No,No,13,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),37.04,477.82,No
C-04347,Female,0,No,No,71,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),112.09,7944.92,Yes
C-04348,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,70.11,4194.44,No
C-04349,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,117.72,1644.73,No
C-04350,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.48,3750.99,No
C-04351,Female,1,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),72.39,1889.28,Yes
C-04352,Female,0,No,No,12,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,57.18,694.2,Yes
C-04353,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,49.0,1481.97,No
C-04354,Male,0,No,No,34,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,43.15,1469.91,Yes
C-04355,Male,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,52.34,3083.49,No
C-04356,Female,0,Yes,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.99,315.84,No
C-04357,Male,1,Yes,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.2,2521.34,Yes
C-04358,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),40.49,2316.04,No
C-04359,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.15,2157.84,Yes
C-04360,Female,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),62.93,1405.36,No
C-04361,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.28,2739.21,No
C-04362,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,103.61,2602.48,No
C-04363,Male,1,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.71,2160.94,Yes
C-04364,Female,1,Yes,Yes,4,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,36.37,151.72,No
C-04365,Male,0,Yes,No,19,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.88,1077.93,No
C-04366,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),107.44,535.24,No
C-04367,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.99,1311.59,Yes
C-04368,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),85.79,4978.06,Yes
C-04369,Female,0,Yes,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,65.72,4146.26,No
C-04370,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.1,561.51,No
C-04371,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.1,149.24,Yes
C-04372,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),40.5,656.58,No
C-04373,Female,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),105.78,1371.42,No
C-04374,Female,0,No,No,12,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,66.19,813.88,Yes
C-04375,Male,0,No,No,6,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.31,447.14,No
C-04376,Female,0,No,Yes,43,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,77.37,3332.06,No
C-04377,Female,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.96,1162.95,Yes
C-04378,Male,0,No,Yes,18,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.56,1217.37,No
C-04379,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.79,1242.33,No
C-04380,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,51.47,1755.81,No
C-04381,Female,0,No,No,34,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),36.39,1243.11,No
C-04382,Female,0,No,Yes,18,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.01,1539.29,Yes
C-04383,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),23.67,460.79,No
C-04384,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.38,2522.86,Yes
C-04385,Female,0,Yes,No,31,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),39.06,1209.0,No
C-04386,Male,0,No,No,47,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.88,5317.95,No
C-04387,Female,0,Yes,No,43,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),51.55,2212.98,No
C-04388,Male,0,Yes,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.52,1165.44,Yes
C-04389,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),110.34,6619.86,Yes
C-04390,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),59.73,955.49,No
C-04391,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,114.29,7998.81,No
C-04392,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,20.42,990.22,No
C-04393,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),48.63,3117.77,No
C-04394,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.62,2629.56,No
C-04395,Female,0,No,No,35,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),107.09,3742.33,No
C-04396,Male,0,Yes,No,12,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,43.64,519.26,No
C-04397,Male,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),111.05,7671.58,No
C-04398,Male,1,Yes,Yes,57,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,77.41,4409.73,No
C-04399,Female,0,Yes,Yes,13,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),98.1,1276.23,No
C-04400,Female,0,No,No,36,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),57.72,2069.1,No
C-04401,Male,1,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,39.22,2627.11,No
C-04402,Male,1,No,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),109.12,4246.92,No
C-04403,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),111.31,6449.93,Yes
C-04404,Female,0,No,Yes,15,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.76,1008.76,No
C-04405,Male,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),18.65,1146.28,No
C-04406,Male,0,Yes,No,3,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),28.98,73.64,No
C-04407,Female,1,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),75.3,3315.87,No
C-04408,Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.38,548.03,No
C-04409,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),57.69,3763.81,Yes
C-04410,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),48.34,1457.99,No
C-04411,Male,0,Yes,No,2,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.43,166.46,No
C-04412,Female,1,No,Yes,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),23.56,159.31,No
C-04413,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,66.87,1537.87,No
C-04414,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,75.91,1057.13,No
C-04415,Female,1,No,Yes,42,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.73,3357.74,No
C-04416,Male,0,No,Yes,30,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,58.52,1757.3,No
C-04417,Female,0,Yes,Yes,44,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,48.44,2129.43,Yes
C-04418,Male,0,Yes,No,65,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.25,5616.06,Yes
C-04419,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),102.76,707.55,No
C-04420,Female,0,Yes,Yes,70,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,87.36,6112.54,Yes
C-04421,Male,1,No,Yes,56,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),111.21,6230.24,Yes
C-04422,Female,0,Yes,No,29,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),89.73,2600.76,No
C-04423,Male,0,Yes,Yes,17,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,94.46,1574.77,Yes
C-04424,Female,0,Yes,Yes,68,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),34.79,2369.11,No
C-04425,Female,1,No,Yes,38,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),59.95,2283.13,Yes
C-04426,Male,0,Yes,Yes,59,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,66.51,3913.96,No
C-04427,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),43.63,1810.63,No
C-04428,Female,1,No,No,44,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,70.85,3110.62,No
C-04429,Male,0,No,No,22,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.08,1033.73,No
C-04430,Female,0,Yes,No,68,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.75,5897.89,Yes
C-04431,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.03,305.48,No
C-04432,Female,0,No,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,63.88,3515.43,No
C-04433,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),116.36,359.37,No
C-04434,Female,1,No,No,22,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),57.24,1268.85,No
C-04435,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),54.23,283.37,No
C-04436,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.86,1533.53,No
C-04437,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),107.47,1835.78,No
C-04438,Female,0,No,No,14,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.67,938.04,Yes
C-04439,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.0,3049.89,Yes
C-04440,Male,0,No,Yes,5,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,36.08,173.03,No
C-04441,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.09,4473.1,No
C-04442,Female,1,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.46,3015.71,No
C-04443,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),91.06,919.93,No
C-04444,Female,1,No,No,42,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,101.25,4243.28,No
C-04445,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.48,1420.29,No
C-04446,Female,1,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,91.02,280.82,No
C-04447,Female,1,Yes,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),69.25,4306.69,No
C-04448,Female,0,No,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),89.21,5981.37,Yes
C-04449,Female,0,Yes,Yes,40,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.27,2405.69,Yes
C-04450,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,83.15,333.02,No
C-04451,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),43.9,1365.22,No
C-04452,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,24.98,1722.72,No
C-04453,Male,0,No,Yes,34,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,59.35,2008.69,Yes
C-04454,Female,0,Yes,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.18,1358.42,Yes
C-04455,Male,0,Yes,Yes,64,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,43.64,2811.74,No
C-04456,Male,0,No,Yes,21,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.77,1920.44,No
C-04457,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.36,231.89,No
C-04458,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.27,92.1,No
C-04459,Female,0,No,Yes,8,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,92.86,748.66,No
C-04460,Male,0,Yes,No,59,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),61.71,3634.32,No
C-04461,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.53, ,No
C-04462,Male,0,No,Yes,17,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,74.75,1269.61,Yes
C-04463,Female,0,Yes,No,22,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,113.07,2491.18,No
C-04464,Female,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,77.78,3566.81,No
C-04465,Male,1,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,19.49,1337.64,No
C-04466,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,53.29,2463.42,No
C-04467,Female,1,Yes,Yes,29,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,32.31,941.67,No
C-04468,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),110.46,2637.31,Yes
C-04469,Male,0,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.4,764.18,No
C-04470,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,56.77,1369.72,No
C-04471,Male,0,No,Yes,57,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.61,2321.35,No
